movie_id,movie_year,trivia,mpaa,release_date,runtime,budget,html
tt2096673,2015,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",PG,June 10,1 hr 35 min,175000000,https://www.boxofficemojo.com/title/tt2096673/credits/
tt2097307,2012,Former getaway driver Charles Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charles' former gang chase them on the road.,R,August 22,1 hr 40 min,2000000,https://www.boxofficemojo.com/title/tt2097307/credits/
tt2101441,2012,"Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.",R,March 6,1 hr 34 min,5000000,https://www.boxofficemojo.com/title/tt2101441/credits/
tt2103254,2014,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother.",R,July 2,1 hr 37 min,20000000,https://www.boxofficemojo.com/title/tt2103254/credits/
tt2103281,2014,A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.,PG-13,July 9,2 hr 10 min,170000000,https://www.boxofficemojo.com/title/tt2103281/credits/
tt2106361,2014,"Storm trackers, thrill-seekers, and everyday townspeople document an unprecedented onslaught of tornadoes touching down in the town of Silverton.",PG-13,August 7,1 hr 29 min,50000000,https://www.boxofficemojo.com/title/tt2106361/credits/
tt2109184,2012,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",R,October 18,1 hr 28 min,5000000,https://www.boxofficemojo.com/title/tt2109184/credits/
tt2109248,2014,"When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help.",PG-13,June 25,2 hr 45 min,210000000,https://www.boxofficemojo.com/title/tt2109248/credits/
tt2119532,2016,World War II American Army Medic,R,November 3,2 hr 19 min,40000000,https://www.boxofficemojo.com/title/tt2119532/credits/
tt2120120,2015,"When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.",PG-13,July 16,1 hr 45 min,88000000,https://www.boxofficemojo.com/title/tt2120120/credits/
tt2126355,2015,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",PG-13,May 22,1 hr 54 min,110000000,https://www.boxofficemojo.com/title/tt2126355/credits/
tt2140373,2013,Author,PG-13,November 29,2 hr 5 min,35000000,https://www.boxofficemojo.com/title/tt2140373/credits/
tt2140379,2015,"A dying real estate mogul transfers his consciousness into a healthy young body, but soon finds that neither the procedure nor the company that performed it are quite what they seem.",PG-13,July 10,1 hr 57 min,26000000,https://www.boxofficemojo.com/title/tt2140379/credits/
tt2140479,2016,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities, and the body count starts to rise.",R,October 13,2 hr 8 min,44000000,https://www.boxofficemojo.com/title/tt2140479/credits/
tt2167202,2013,"To save his kidnapped wife, Brent Magna must drive at the orders of a mysterious man.",PG-13,August 30,1 hr 30 min,18000000,https://www.boxofficemojo.com/title/tt2167202/credits/
tt2170439,2014,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",R,November 26,1 hr 48 min,42000000,https://www.boxofficemojo.com/title/tt2170439/credits/
tt2172934,2014,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,PG-13,February 19,1 hr 57 min,28000000,https://www.boxofficemojo.com/title/tt2172934/credits/
tt2172935,2013,"Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure.",R,September 26,1 hr 33 min,18000000,https://www.boxofficemojo.com/title/tt2172935/credits/
tt2177771,2014,An unlikely World War II platoon is tasked to rescue art masterpieces from Nazi thieves and return them to their owners.,PG-13,February 7,1 hr 58 min,70000000,https://www.boxofficemojo.com/title/tt2177771/credits/
tt2179136,2014,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave behind.",R,December 25,2 hr 13 min,58800000,https://www.boxofficemojo.com/title/tt2179136/credits/
tt2180411,2014,A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,PG,December 24,2 hr 5 min,50000000,https://www.boxofficemojo.com/title/tt2180411/credits/
tt2183034,2014,"After receiving a bizarre series of encrypted messages, a group of kids embark on an adventure with an alien who needs their help.",PG,July 2,1 hr 31 min,13000000,https://www.boxofficemojo.com/title/tt2183034/credits/
tt2184339,2013,"A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.",R,May 31,1 hr 25 min,3000000,https://www.boxofficemojo.com/title/tt2184339/credits/
tt2191701,2013,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.",PG-13,July 11,1 hr 41 min,80000000,https://www.boxofficemojo.com/title/tt2191701/credits/
tt2193215,2013,A lawyer finds himself in over his head when he gets involved in drug trafficking.,R,October 25,1 hr 57 min,25000000,https://www.boxofficemojo.com/title/tt2193215/credits/
tt2199571,2015,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.",R,March 11,1 hr 54 min,50000000,https://www.boxofficemojo.com/title/tt2199571/credits/
tt2203939,2014,"After discovering her boyfriend is married, Carly soon meets the wife he's been betraying. And when yet another love affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.",PG-13,April 17,1 hr 49 min,40000000,https://www.boxofficemojo.com/title/tt2203939/credits/
tt2209764,2014,"A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.",PG-13,April 16,1 hr 59 min,100000000,https://www.boxofficemojo.com/title/tt2209764/credits/
tt2215285,2012,A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.,PG-13,June 29,1 hr 54 min,20000000,https://www.boxofficemojo.com/title/tt2215285/credits/
tt2215719,2012,"A look at the life, career and music of singer",PG,July 2,1 hr 33 min,12000000,https://www.boxofficemojo.com/title/tt2215719/credits/
tt2224026,2015,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",PG,March 19,1 hr 34 min,135000000,https://www.boxofficemojo.com/title/tt2224026/credits/
tt2226417,2013,"The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily.",PG-13,September 13,1 hr 46 min,5000000,https://www.boxofficemojo.com/title/tt2226417/credits/
tt2229499,2013,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",R,September 26,1 hr 30 min,3000000,https://www.boxofficemojo.com/title/tt2229499/credits/
tt2234155,2013,"Two salesmen whose careers have been torpedoed by the digital age find their way into a coveted internship at Google, where they must compete with a group of young, tech-savvy geniuses for a shot at employment.",PG-13,June 7,1 hr 59 min,58000000,https://www.boxofficemojo.com/title/tt2234155/credits/
tt2239822,2017,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",PG-13,July 20,2 hr 17 min,177200000,https://www.boxofficemojo.com/title/tt2239822/credits/
tt2239832,2014,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",PG-13,June 20,1 hr 46 min,24000000,https://www.boxofficemojo.com/title/tt2239832/credits/
tt2241351,2016,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.,R,May 12,1 hr 38 min,27000000,https://www.boxofficemojo.com/title/tt2241351/credits/
tt2243537,2013,"Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help.",R,January 11,1 hr 26 min,2500000,https://www.boxofficemojo.com/title/tt2243537/credits/
tt2245084,2014,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",PG,October 25,1 hr 42 min,165000000,https://www.boxofficemojo.com/title/tt2245084/credits/
tt2247476,2014,"The journey of legendary football coach Bob Ladouceur, who took the De La Salle High School Spartans from obscurity to a 151-game winning streak that shattered all records for any American sport.",PG,August 22,1 hr 55 min,15000000,https://www.boxofficemojo.com/title/tt2247476/credits/
tt2262227,2014,"Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.",PG,October 16,1 hr 35 min,50000000,https://www.boxofficemojo.com/title/tt2262227/credits/
